"Category","blue","green","nir","rededge","red","Dataset","Level","Area","Predcat"
"Marram grass",0.0498990826308727,0.076362244784832,0.183398097753525,0.122378386557102,0.0761769711971283,"Man",NA,"Akeroya","Green algae"
"Marram grass",0.031225748360157,0.0401859097182751,0.10122686624527,0.0641679465770721,0.0427142456173897,"Man",NA,"Akeroya","Brown algae"
"Marram grass",0.0405718646943569,0.0562915652990341,0.149134233593941,0.0913778021931648,0.0585705935955048,"Man",NA,"Akeroya","Lichen"
"Marram grass",0.0796148553490639,0.111572422087193,0.230009093880653,0.169660225510597,0.109441973268986,"Man",NA,"Akeroya","Rock"
"Shrubs",0.0201975703239441,0.0419069230556488,0.336839735507965,0.121684521436691,0.0232334844768047,"Man",NA,"Akeroya","Shrubs"
"Shrubs",0.0223802980035543,0.050417385995388,0.39617657661438,0.144422873854637,0.0266911908984184,"Man",NA,"Akeroya","Shrubs"
"Marram grass",0.0700370743870735,0.0815161764621735,0.1252720952034,0.101616904139519,0.0905361697077751,"Man",NA,"Akeroya","Sand"
"Marram grass",0.0756649300456047,0.0860611498355865,0.129527702927589,0.106803700327873,0.0966785326600075,"Man",NA,"Akeroya","Sand"
"Marram grass",0.0689295306801796,0.0776872932910919,0.122051067650318,0.100260116159916,0.0899276733398438,"Man",NA,"Akeroya","Sand"
"Marram grass",0.071343369781971,0.0797645524144173,0.121746025979519,0.101155497133732,0.0922610610723495,"Man",NA,"Akeroya","Sand"
"Marram grass",0.0612622611224651,0.0694542229175568,0.116513438522816,0.0946907922625542,0.079678013920784,"Man",NA,"Akeroya","Sand"
"Sand",0.0507574379444122,0.0669926777482033,0.0923967733979225,0.0835977122187614,0.0613644495606422,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0600564330816269,0.0673283264040947,0.0662882104516029,0.0668177604675293,0.0651228800415993,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0577055662870407,0.0660142973065376,0.0665109306573868,0.0671307146549225,0.065500907599926,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0609765946865082,0.0677423104643822,0.0683403387665749,0.0700975582003593,0.0669934153556824,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0610946975648403,0.0687186717987061,0.0693032369017601,0.0698304325342178,0.06830745190382,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0524012558162212,0.0609814710915089,0.0695984363555908,0.0636242255568504,0.0593019314110279,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0442783683538437,0.0532047189772129,0.0697493702173233,0.0651699975132942,0.0516501627862453,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0526452846825123,0.0603608153760433,0.0700838714838028,0.0651660487055779,0.0605426989495754,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0652564167976379,0.0596589371562004,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0534196794033051,0.0592755153775215,0.0725217834115028,0.0658148974180222,0.0600324310362339,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0545581392943859,0.0574207603931427,0.0726035013794899,0.0629841834306717,0.059273861348629,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0474431924521923,0.0645527467131615,0.0458508655428886,0.0587036497890949,0.0623575933277607,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0617754869163036,0.0687384754419327,0.0685351192951202,0.0692200139164925,0.0664895921945572,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0621567107737064,0.0709612369537354,0.0697056204080582,0.072176106274128,0.0687975883483887,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0636551529169083,0.072361022233963,0.0718751475214958,0.0721946805715561,0.0716903135180473,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0629698261618614,0.0738323703408241,0.0734274610877037,0.0726247206330299,0.0714492201805115,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0703247115015984,0.0717901065945625,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0461931824684143,0.0634871795773506,0.0412166975438595,0.0544018596410751,0.0586720407009125,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0460262298583984,0.0643139258027077,0.0393380485475063,0.0544850304722786,0.059088122099638,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0447801426053047,0.0641733855009079,0.0389071330428123,0.0554330982267857,0.0581964328885078,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0375443138182163,0.0594541952013969,0.0346682853996754,0.0467635914683342,0.0503613874316216,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0371186435222626,0.0580242909491062,0.0341344550251961,0.0467774458229542,0.0506721772253513,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0367619581520557,0.0591963082551956,0.0354408249258995,0.0432259887456894,0.0509418994188309,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0299049727618694,0.0527990609407425,0.0294375643134117,0.0304352268576622,0.0436076745390892,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0296027213335037,0.0514138489961624,0.0281724575906992,0.0310049019753933,0.0429234355688095,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0301100108772516,0.0517542064189911,0.0288561396300793,0.0311514884233475,0.043630663305521,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0304623078554869,0.0519569851458073,0.0288704726845026,0.031173387542367,0.0443165637552738,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0299679934978485,0.0521570183336735,0.0294466223567724,0.0319165736436844,0.0428990386426449,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0219412129372358,0.041332945227623,0.0233987122774124,0.0181342512369156,0.0292600188404322,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0216177012771368,0.040700439363718,0.0227646809071302,0.0180447679013014,0.0297980196774006,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0219621062278748,0.0403635613620281,0.0242459271103144,0.0178620461374521,0.0295521821826696,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0224027615040541,0.0411032028496265,0.0234882179647684,0.0185463596135378,0.0298881456255913,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0223501697182655,0.0408320091664791,0.0230005439370871,0.0177459437400103,0.0299324654042721,"GT","Sp04_la","Akeroya","Sand"
"Green algae",0.072170615196228,0.107917487621307,0.230874851346016,0.168167889118195,0.0855755880475044,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0384454876184464,0.07618797570467,0.207244351506233,0.159093528985977,0.0454369522631168,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0289884451776743,0.0614790134131908,0.190716654062271,0.146714955568314,0.0342505238950253,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0258574970066547,0.0539006739854813,0.167702063918114,0.132926926016808,0.0297549907118082,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0286588501185179,0.0697313249111176,0.197050988674164,0.150104060769081,0.0343803726136684,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0279438029974699,0.0683805644512177,0.201298832893372,0.159541368484497,0.0322708450257778,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0820300579071045,0.119648888707161,0.193318635225296,0.164630576968193,0.0948188751935959,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0567103400826454,0.0941188335418701,0.205827981233597,0.165896490216255,0.0667788162827492,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0380465909838676,0.0803906247019768,0.212492361664772,0.166649699211121,0.0456101186573505,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0307470578700304,0.076867051422596,0.241197064518929,0.178153231739998,0.0380952470004559,"GT","Sp04_la","Akeroya","Green algae"
"Fucus vesiculosus",0.0386161394417286,0.056777261197567,0.0581168904900551,0.0615266114473343,0.0471676737070084,"GT","Sp04_la","Akeroya","Sand"
"Fucus vesiculosus",0.0210844613611698,0.0266869738698006,0.15191613137722,0.0814106017351151,0.0206657089293003,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.020619310438633,0.0259681884199381,0.136195436120033,0.0724556446075439,0.020737461745739,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0205732882022858,0.0264005996286869,0.151886150240898,0.0753049105405807,0.0205769520252943,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0200256258249283,0.0303367618471384,0.168819338083267,0.113014757633209,0.0208173710852861,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0205838400870562,0.0319577045738697,0.190075039863586,0.117245472967625,0.021494559943676,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0229357872158289,0.032554104924202,0.219905585050583,0.11295860260725,0.0219612345099449,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0226811692118645,0.0351782292127609,0.221964105963707,0.12195561081171,0.0228493958711624,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0213605593889952,0.0322674103081226,0.198839783668518,0.110095724463463,0.0210470240563154,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0203488897532225,0.0319085828959942,0.190346404910088,0.115148931741714,0.019741902127862,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0235971510410309,0.0327789671719074,0.0732840523123741,0.0549956932663918,0.0244389921426773,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0198171380907297,0.0252424720674753,0.127861827611923,0.0720798671245575,0.0193325411528349,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Sand",0.0475064106285572,0.0732457041740417,0.0454224869608879,0.0644154697656631,0.0662918537855148,"GT","Sp04_la","Akeroya","Sand"
"Fucus vesiculosus",0.0259814523160458,0.0332110747694969,0.258818864822388,0.12459209561348,0.0231750626116991,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0232814941555262,0.0318656265735626,0.236815437674522,0.117596544325352,0.0223406050354242,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0221602544188499,0.0310505013912916,0.215387538075447,0.112617358565331,0.0214456673711538,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Green algae",0.0344910770654678,0.0809360295534134,0.269744664430618,0.196521461009979,0.0402271524071693,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0336949229240417,0.0835238769650459,0.277753710746765,0.2043347209692,0.0408509932458401,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0381234101951122,0.092471182346344,0.30954521894455,0.225496917963028,0.0454157069325447,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.03849171474576,0.100982874631882,0.280108064413071,0.224552720785141,0.0449865981936455,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0331653915345669,0.0881010890007019,0.228246703743935,0.191137731075287,0.0405793339014053,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0245554037392139,0.0587380602955818,0.144999757409096,0.13263364136219,0.031675036996603,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0446642078459263,0.112954095005989,0.290944397449493,0.241413250565529,0.0535011179745197,"GT","Sp04_la","Akeroya","Green algae"
"Green algae",0.0404622256755829,0.101228550076485,0.280283004045486,0.228233367204666,0.0483372695744038,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0419068969786167,0.0499650314450264,0.138235256075859,0.0709710642695427,0.0443130061030388,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0436061955988407,0.0537655539810658,0.13454906642437,0.0741250589489937,0.0458852387964725,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0494967438280582,0.0616255365312099,0.166105821728706,0.0914633646607399,0.0557354390621185,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0501863285899162,0.063823401927948,0.167046263813972,0.0956485122442245,0.0567533746361732,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0494118109345436,0.0636278986930847,0.17226268351078,0.0947398021817207,0.0593243576586246,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0502188503742218,0.0655033886432648,0.168711274862289,0.0956101268529892,0.0590735897421837,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0483703352510929,0.0623295791447163,0.169402554631233,0.0949015691876411,0.0585131235420704,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0642588883638382,0.0842832028865814,0.184844151139259,0.128310993313789,0.0731671899557114,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0686145797371864,0.0948613435029984,0.195534870028496,0.137593567371368,0.0798795372247696,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0704445540904999,0.0907131135463715,0.192673191428185,0.133551761507988,0.0784453451633453,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0575598329305649,0.0758586600422859,0.173995211720467,0.114843845367432,0.0646737366914749,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0605552606284618,0.0794271305203438,0.175446704030037,0.120048999786377,0.069548025727272,"GT","Sp04_la","Akeroya","Green algae"
"Fucus vesiculosus",0.0176717154681683,0.0206288881599903,0.246621355414391,0.0994633436203003,0.0154442489147186,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0171006415039301,0.0210224278271198,0.245286092162132,0.103535242378712,0.0151240061968565,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Lichen",0.0679224506020546,0.0844278633594513,0.19373694062233,0.122006624937057,0.0739594474434853,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0689475238323212,0.0864719152450562,0.191172674298286,0.122505262494087,0.0742820203304291,"GT","Sp04_la","Akeroya","Green algae"
"Fucus vesiculosus",0.0172223821282387,0.0217064339667559,0.205031856894493,0.085818387567997,0.0156212151050568,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0176841057837009,0.0218146778643131,0.212599828839302,0.0939474999904633,0.0163147952407598,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0181329175829887,0.0222205780446529,0.225428804755211,0.0935337021946907,0.017084427177906,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Fucus vesiculosus",0.0168820824474096,0.0211533233523369,0.22775211930275,0.0904204919934273,0.0144244767725468,"GT","Sp04_la","Akeroya","Fucus vesiculosus"
"Green algae",0.0206755548715591,0.0301793124526739,0.286235779523849,0.120870783925056,0.0230093635618687,"GT","Sp04_la","Akeroya","Heather"
"Green algae",0.0225816033780575,0.0572656691074371,0.229407548904419,0.165993377566338,0.0288927741348743,"GT","Sp04_la","Akeroya","Shrubs"
"Green algae",0.0236298833042383,0.0656380355358124,0.238582149147987,0.176935583353043,0.0315952375531197,"GT","Sp04_la","Akeroya","Shrubs"
"Green algae",0.0212219581007957,0.0249157268553972,0.0657328739762306,0.0692691504955292,0.0177176911383867,"GT","Sp04_la","Akeroya","Brown algae"
"Green algae",0.0221964474767447,0.0244959816336632,0.0721734389662743,0.0700429156422615,0.0176367834210396,"GT","Sp04_la","Akeroya","Brown algae"
"Green algae",0.0220797024667263,0.0246014650911093,0.0679624378681183,0.0666365474462509,0.0178318358957767,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0215062294155359,0.0238624047487974,0.0459130071103573,0.0615425705909729,0.0172599889338017,"GT","Sp04_la","Akeroya","Fucus serratus "
"Fucus serratus ",0.0211720783263445,0.023614227771759,0.047096025198698,0.0584238097071648,0.0170911997556686,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0215215105563402,0.0230994578450918,0.0461586005985737,0.056452814489603,0.0165175125002861,"GT","Sp04_la","Akeroya","Fucus serratus "
"Fucus serratus ",0.0217796117067337,0.0228084642440081,0.0540389008820057,0.0578125901520252,0.0173821710050106,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0215690769255161,0.0230392757803202,0.0471758022904396,0.0585175417363644,0.0173839535564184,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0212467107921839,0.0228557996451855,0.0495904870331287,0.0584304258227348,0.0171660725027323,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0213596913963556,0.0225378107279539,0.0544235818088055,0.0613369271159172,0.0173187647014856,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0221089646220207,0.0216874107718468,0.0568836703896523,0.0640916153788567,0.0184063278138638,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0204908363521099,0.0208054650574923,0.0556000284850597,0.0619362778961658,0.016788536682725,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0204806346446276,0.025585625320673,0.0685059502720833,0.0788460597395897,0.0164200607687235,"GT","Sp04_la","Akeroya","Fucus serratus "
"Fucus serratus ",0.0201094355434179,0.0226973723620176,0.0823951959609985,0.0748278647661209,0.0157481245696545,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0203916076570749,0.0241364035755396,0.0589100047945976,0.071565642952919,0.0159736853092909,"GT","Sp04_la","Akeroya","Fucus serratus "
"Fucus serratus ",0.0204714853316545,0.0221358109265566,0.076979748904705,0.0669532492756844,0.0158638674765825,"GT","Sp04_la","Akeroya","Brown algae"
"Red algae",0.0158508438616991,0.0133751509711146,0.0409637317061424,0.071074903011322,0.014720899052918,"GT","Sp04_la","Akeroya","Red algae"
"Red algae",0.0159653276205063,0.0132467560470104,0.0387075543403625,0.0704458206892014,0.0145880682393909,"GT","Sp04_la","Akeroya","Red algae"
"Red algae",0.0163397714495659,0.0130329132080078,0.0266973599791527,0.0427893400192261,0.0137825310230255,"GT","Sp04_la","Akeroya","Red algae"
"Red algae",0.0157223865389824,0.012492785230279,0.0277311354875565,0.0411284379661083,0.0144552430137992,"GT","Sp04_la","Akeroya","Red algae"
"Rock",0.271249860525131,0.229418486356735,0.37177249789238,0.334742039442062,0.264864921569824,"GT","Sp04_la","Akeroya","Rock"
"Rock",0.263865888118744,0.226390495896339,0.331111490726471,0.319413632154465,0.255890667438507,"GT","Sp04_la","Akeroya","Rock"
"Rock",0.320603460073471,0.26695117354393,0.426744848489761,0.380069434642792,0.318669378757477,"GT","Sp04_la","Akeroya","Rock"
"Rock",0.328063160181046,0.299818158149719,0.408632159233093,0.375770568847656,0.342115342617035,"GT","Sp04_la","Akeroya","Rock"
"Rock",0.331017851829529,0.29840949177742,0.408365517854691,0.376327872276306,0.343113869428635,"GT","Sp04_la","Akeroya","Rock"
"Rock",0.347079455852509,0.329255014657974,0.421960741281509,0.411081105470657,0.366556227207184,"GT","Sp04_la","Akeroya","Rock"
"Rock",0.321250706911087,0.304415911436081,0.397810906171799,0.38938295841217,0.343887209892273,"GT","Sp04_la","Akeroya","Rock"
"Lichen",0.0650840997695923,0.0655769109725952,0.173896729946136,0.0983822420239449,0.0641041770577431,"GT","Sp04_la","Akeroya","Lichen"
"Lichen",0.0690032765269279,0.0722688585519791,0.186722934246063,0.108411319553852,0.0701123252511024,"GT","Sp04_la","Akeroya","Lichen"
"Lichen",0.0691586211323738,0.069537989795208,0.177290931344032,0.0998924672603607,0.0669064447283745,"GT","Sp04_la","Akeroya","Lichen"
"Lichen",0.0681377574801445,0.0705618187785149,0.175772771239281,0.103140763938427,0.0680919662117958,"GT","Sp04_la","Akeroya","Lichen"
"Red algae",0.0153148751705885,0.0166695322841406,0.0340896397829056,0.0639607459306717,0.0165146570652723,"GT","Sp04_la","Akeroya","Red algae"
"Red algae",0.0149148963391781,0.0162032339721918,0.0314820185303688,0.0554409809410572,0.0179429892450571,"GT","Sp04_la","Akeroya","Red algae"
"Red algae",0.0140888374298811,0.0171338226646185,0.0323273949325085,0.0536200329661369,0.0172955319285393,"GT","Sp04_la","Akeroya","Red algae"
"Red algae",0.0152941597625613,0.0199219863861799,0.0334365554153919,0.0540992245078087,0.0204756092280149,"GT","Sp04_la","Akeroya","Brown algae"
"Red algae",0.0148931611329317,0.0170211903750896,0.0321352183818817,0.0512717589735985,0.0180208962410688,"GT","Sp04_la","Akeroya","Red algae"
"Green algae",0.0145559879019856,0.0309212785214186,0.0508192852139473,0.0786410570144653,0.0174653846770525,"GT","Sp04_la","Akeroya","Green algae"
"Lichen",0.0361173003911972,0.0439996384084225,0.134979382157326,0.0766078233718872,0.0514619313180447,"GT","Sp04_la","Akeroya","Tangvoll"
"Lichen",0.0363542027771473,0.0454777367413044,0.131752744317055,0.0756142362952232,0.0513639822602272,"GT","Sp04_la","Akeroya","Tangvoll"
"Lichen",0.0366006195545197,0.0448074638843536,0.133661597967148,0.0787136852741241,0.0510274283587933,"GT","Sp04_la","Akeroya","Tangvoll"
"Lichen",0.0375595800578594,0.044866256415844,0.137188822031021,0.0777936056256294,0.0546762458980083,"GT","Sp04_la","Akeroya","Tangvoll"
"Lichen",0.0374408774077892,0.044498547911644,0.133297875523567,0.0768108069896698,0.0528715923428535,"GT","Sp04_la","Akeroya","Tangvoll"
"Sand",0.0868998095393181,0.115844838321209,0.0643532648682594,0.106707401573658,0.11538153141737,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0872104838490486,0.11774580925703,0.0629609003663063,0.109598979353905,0.116133265197277,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0877329781651497,0.118651263415813,0.0686811059713364,0.112784273922443,0.118152193725109,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0862174183130264,0.113829396665096,0.0767866522073746,0.10809963196516,0.115462832152843,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0526430159807205,0.0837944522500038,0.0237714126706123,0.0572872124612331,0.0762181952595711,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0533879771828651,0.0936324819922447,0.0257508531212807,0.0584719590842724,0.0766350626945496,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0358690209686756,0.0705337449908257,0.0172793753445148,0.0331823527812958,0.0523079335689545,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0349318124353886,0.0685303658246994,0.0174619611352682,0.0352721214294434,0.0528490804135799,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0235884655267,0.052467655390501,0.0132845127955079,0.0186275877058506,0.0314244851469994,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.022665211930871,0.0481127686798573,0.0138919502496719,0.0169339552521706,0.0307529345154762,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0210100468248129,0.0451834015548229,0.0135635314509273,0.0187027640640736,0.0273070968687534,"GT","Sp04_la","Akeroya","Sand"
"Sand",0.0189817622303963,0.0368086732923985,0.0124903889372945,0.0162337720394135,0.0231528859585524,"GT","Sp04_la","Akeroya","Sand"
"Fucus vesiculosus",0.012049650773406,0.0154336942359805,0.0855108574032784,0.0585707016289234,0.00961027108132839,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0113297114148736,0.0128895109519362,0.0238648504018784,0.0256334748119116,0.00913475546985865,"GT","Sp04_la","Akeroya","Red algae"
"Fucus serratus ",0.0117608495056629,0.0154187902808189,0.0362542569637299,0.0427407212555408,0.0103065306320786,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0148971620947123,0.0196643117815256,0.0270721130073071,0.0385975688695908,0.0126303369179368,"GT","Sp04_la","Akeroya","Fucus serratus "
"Fucus serratus ",0.0145703693851829,0.0160780791193247,0.0261922217905521,0.0305724535137415,0.0123443435877562,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0138717973604798,0.015204225666821,0.0252918787300587,0.0268619880080223,0.0112274726852775,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0150695545598865,0.0170476790517569,0.026803269982338,0.0351152904331684,0.0122676976025105,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus vesiculosus",0.0146078439429402,0.0156003134325147,0.0336399562656879,0.0357649922370911,0.0128395799547434,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus vesiculosus",0.01431695651263,0.015691339969635,0.0308557618409395,0.0307557117193937,0.0127207040786743,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus vesiculosus",0.0141382236033678,0.0162847097963095,0.0409384034574032,0.0398943424224854,0.0119485929608345,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus vesiculosus",0.0140891568735242,0.0150082847103477,0.0391955561935902,0.0382146015763283,0.0115092797204852,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus vesiculosus",0.01371546741575,0.0176077820360661,0.0417767018079758,0.0471684671938419,0.0117444330826402,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus vesiculosus",0.0146936643868685,0.0183354094624519,0.0674672648310661,0.0599397532641888,0.0117526231333613,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus vesiculosus",0.0134721202775836,0.0178305599838495,0.0454378537833691,0.0478845722973347,0.012080006301403,"GT","Sp04_la","Akeroya","Brown algae"
"Fucus serratus ",0.0145341828465462,0.0221592336893082,0.037838201969862,0.0619842521846294,0.0114617571234703,"GT","Sp04_la","Akeroya","Fucus serratus "
"Fucus serratus ",0.0147804487496614,0.0204103048890829,0.0373711287975311,0.0576479695737362,0.0114353811368346,"GT","Sp04_la","Akeroya","Fucus serratus "
"Fucus serratus ",0.0148764820769429,0.022001264616847,0.0372800529003143,0.0641760006546974,0.0118060680106282,"GT","Sp04_la","Akeroya","Fucus serratus "
"Fucus serratus ",0.0149610824882984,0.0209220796823502,0.0391005165874958,0.0646131336688995,0.0125134661793709,"GT","Sp04_la","Akeroya","Fucus serratus "
"Fucus serratus ",0.014756883494556,0.0186252947896719,0.0334009975194931,0.0490648150444031,0.0117643848061562,"GT","Sp04_la","Akeroya","Fucus serratus "
"Fucus vesiculosus",0.0494176670908928,0.0708176493644714,0.163384929299355,0.176034063100815,0.0475246831774712,NA,NA,"Bolaerne","Green algae"
"Rock",0.0615561679005623,0.098041370511055,0.215354010462761,0.227233618497849,0.184319823980331,NA,NA,"Bolaerne","Red algae"
"Rock",0.062968872487545,0.100182346999645,0.211643934249878,0.228016525506973,0.188472345471382,NA,NA,"Bolaerne","Red algae"
"Brown algae",0.0282978173345327,0.0343826375901699,0.244556590914726,0.105644688010216,0.0500620566308498,NA,NA,"Bolaerne","Heather"
"Brown algae",0.0295967627316713,0.034363429993391,0.123620018362999,0.0677762031555176,0.0473228096961975,NA,NA,"Bolaerne","Brown algae"
"Brown algae",0.0279437582939863,0.0304602738469839,0.113668605685234,0.062380027025938,0.0431448556482792,NA,NA,"Bolaerne","Brown algae"
"Brown algae",0.0293466206640005,0.0354100614786148,0.232198551297188,0.104626320302486,0.0556644424796104,NA,NA,"Bolaerne","Heather"
"Fucus vesiculosus",0.0459006279706955,0.0636330991983414,0.201967120170593,0.163155898451805,0.0475635640323162,NA,NA,"Bolaerne","Green algae"
"Rock",0.0421998836100101,0.190403416752815,0.477812558412552,0.388855993747711,0.145145297050476,NA,NA,"Bolaerne","Green algae"
"Heather",0.0437039062380791,0.0841657072305679,0.281666696071625,0.20710626244545,0.067780539393425,NA,NA,"Bolaerne","Green algae"
"Heather",0.0409825295209885,0.0656485632061958,0.272470057010651,0.188497439026833,0.070154070854187,NA,NA,"Bolaerne","Heather"
"Heather",0.0368217602372169,0.0524765029549599,0.320540845394135,0.197380498051643,0.0730844885110855,NA,NA,"Bolaerne","Heather"
"Heather",0.040157575160265,0.0586729720234871,0.313217967748642,0.199311807751656,0.0793843865394592,NA,NA,"Bolaerne","Heather"
"Rock",0.101276278495789,0.142839267849922,0.247856140136719,0.263857573270798,0.231956988573074,NA,NA,"Bolaerne","Roof"
