"cell","x","y","catmap","man_cat","IDpoint",".id","blue","green","nir","rededge","red"
NA,NA,NA,NA,"Sand",62,62,0.0281056370586157,0.0441132336854935,0.0385883934795856,0.0369091294705868,0.0356170572340488
NA,NA,NA,NA,"Sand",62,62,0.0279100500047207,0.0448341481387615,0.038731325417757,0.0383399166166782,0.0363018587231636
NA,NA,NA,NA,"Sand",62,62,0.0279083903878927,0.045912716537714,0.0380687229335308,0.0380288548767567,0.0364422053098679
NA,NA,NA,NA,"Sand",62,62,0.0278629660606384,0.0461256429553032,0.0395159833133221,0.0388680063188076,0.036658238619566
NA,NA,NA,NA,"Sand",62,62,0.0277224536985159,0.0454905927181244,0.0390782915055752,0.0366626605391502,0.0367408730089664
NA,NA,NA,NA,"Sand",62,62,0.0278901290148497,0.0444065816700459,0.0385614484548569,0.036538977175951,0.035525131970644
NA,NA,NA,NA,"Sand",62,62,0.0276238415390253,0.0441868714988232,0.0383952744305134,0.0374611243605614,0.0355310775339603
NA,NA,NA,NA,"Sand",62,62,0.0278029162436724,0.0451311618089676,0.0381718389689922,0.0389006994664669,0.0357425026595592
NA,NA,NA,NA,"Sand",62,62,0.027878787368536,0.0462144576013088,0.0397504344582558,0.0385356992483139,0.0361814461648464
NA,NA,NA,NA,"Sand",62,62,0.028281981125474,0.0451901890337467,0.0379449278116226,0.0380266681313515,0.0357716791331768
NA,NA,NA,NA,"Sand",62,62,0.0281180199235678,0.0440358780324459,0.0383794270455837,0.0381176732480526,0.0361212641000748
NA,NA,NA,NA,"Sand",62,62,0.0280059259384871,0.0444817058742046,0.0377766452729702,0.0371627099812031,0.0358803868293762
NA,NA,NA,NA,"Sand",62,62,0.0277392845600843,0.0456285662949085,0.039830919355154,0.0396038331091404,0.0362648069858551
NA,NA,NA,NA,"Sand",62,62,0.0283681508153677,0.0446311570703983,0.0385217368602753,0.03956488519907,0.0366688817739487
NA,NA,NA,NA,"Sand",62,62,0.0282363835722208,0.0453081727027893,0.0391750633716583,0.0376792922616005,0.0363866277039051
NA,NA,NA,NA,"Sand",63,63,0.0279529746621847,0.0458513423800468,0.0456718578934669,0.0445112623274326,0.0368728376924992
NA,NA,NA,NA,"Sand",63,63,0.0283711552619934,0.0442798361182213,0.0449677854776382,0.0439043492078781,0.0358583517372608
NA,NA,NA,NA,"Sand",63,63,0.0289472714066505,0.0483684353530407,0.0461288206279278,0.0470337979495525,0.0363076142966747
NA,NA,NA,NA,"Sand",63,63,0.0296571534126997,0.0471001751720905,0.0455017425119877,0.0460747927427292,0.0360384657979012
NA,NA,NA,NA,"Sand",63,63,0.0291521865874529,0.04660864174366,0.0453213825821877,0.0443154573440552,0.0352903455495834
NA,NA,NA,NA,"Sand",63,63,0.0286103151738644,0.0454043112695217,0.0439130924642086,0.0425971895456314,0.0354059375822544
NA,NA,NA,NA,"Sand",63,63,0.03005051612854,0.0479419454932213,0.046232245862484,0.0463338792324066,0.0381323397159576
NA,NA,NA,NA,"Sand",63,63,0.0301505830138922,0.0478211939334869,0.0462191179394722,0.046569935977459,0.0374054946005344
NA,NA,NA,NA,"Sand",63,63,0.029343705624342,0.0479057319462299,0.0460918433964252,0.0465181581676006,0.0369318574666977
NA,NA,NA,NA,"Sand",63,63,0.028966786339879,0.0463638864457607,0.0448060296475887,0.0444328002631664,0.0376828871667385
NA,NA,NA,NA,"Sand",63,63,0.0306234788149595,0.0489515960216522,0.0472471155226231,0.0454829446971416,0.0392520166933537
NA,NA,NA,NA,"Sand",63,63,0.030485151335597,0.0482935830950737,0.0472213551402092,0.0461553521454334,0.0380685701966286
NA,NA,NA,NA,"Sand",63,63,0.0305405892431736,0.0485885925590992,0.0458905473351479,0.0470554120838642,0.0386795289814472
NA,NA,NA,NA,"Sand",63,63,0.0306075662374496,0.047754917293787,0.0459885634481907,0.0467043146491051,0.0392683446407318
NA,NA,NA,NA,"Sand",63,63,0.0310132410377264,0.0488493666052818,0.0470835417509079,0.0469941608607769,0.0378580391407013
NA,NA,NA,NA,"Sand",63,63,0.0305995661765337,0.0492292456328869,0.0469483211636543,0.0487600192427635,0.0383066162467003
NA,NA,NA,NA,"Brown algae",64,64,0.0169965829700232,0.0184310153126717,0.0406148359179497,0.0289354529231787,0.0152534116059542
NA,NA,NA,NA,"Brown algae",64,64,0.016977034509182,0.0182162970304489,0.0449010282754898,0.0318283252418041,0.0153512973338366
NA,NA,NA,NA,"Brown algae",64,64,0.0171046461910009,0.0184671767055988,0.0469427891075611,0.0348142348229885,0.0150299547240138
NA,NA,NA,NA,"Brown algae",64,64,0.0174079034477472,0.0188098475337029,0.0451715514063835,0.0349358767271042,0.0148124629631639
NA,NA,NA,NA,"Brown algae",64,64,0.0172913279384375,0.0188296902924776,0.0465778894722462,0.0347130820155144,0.0150526557117701
NA,NA,NA,NA,"Brown algae",64,64,0.0175628308206797,0.0191528219729662,0.0519312880933285,0.0367807522416115,0.0156489666551352
NA,NA,NA,NA,"Brown algae",64,64,0.0172660872340202,0.0193402785807848,0.0530273988842964,0.0399701446294785,0.0151593778282404
NA,NA,NA,NA,"Brown algae",64,64,0.0172236058861017,0.0195510759949684,0.0512192025780678,0.0393816605210304,0.0148110054433346
NA,NA,NA,NA,"Brown algae",64,64,0.0177479274570942,0.0190510228276253,0.0481115430593491,0.0386745892465115,0.0154455024749041
NA,NA,NA,NA,"Brown algae",64,64,0.0177381467074156,0.0199298970401287,0.0521809607744217,0.0409725680947304,0.0160388927906752
NA,NA,NA,NA,"Brown algae",64,64,0.0176920983940363,0.0197746306657791,0.0548949129879475,0.0430553145706654,0.015669422224164
NA,NA,NA,NA,"Brown algae",64,64,0.0178211759775877,0.0194386690855026,0.0531122013926506,0.0427559837698936,0.014872114174068
NA,NA,NA,NA,"Brown algae",64,64,0.0172545686364174,0.0199900139123201,0.0501697659492493,0.0416439734399319,0.0150817297399044
NA,NA,NA,NA,"Brown algae",64,64,0.017053235322237,0.0198181979358196,0.0522129759192467,0.0422828830778599,0.0150300841778517
NA,NA,NA,NA,"Brown algae",64,64,0.0171884261071682,0.0187691487371922,0.0515099465847015,0.0417078137397766,0.0151486713439226
NA,NA,NA,NA,"Green algae",65,65,0.0498238243162632,0.0684844702482224,0.149113357067108,0.0965665057301521,0.0731853172183037
NA,NA,NA,NA,"Green algae",65,65,0.0482464693486691,0.0679876431822777,0.150195702910423,0.0960634052753448,0.0727822855114937
NA,NA,NA,NA,"Green algae",65,65,0.0521566160023212,0.0747145116329193,0.152650028467178,0.100993081927299,0.0782827213406563
NA,NA,NA,NA,"Green algae",65,65,0.0555729754269123,0.0780205354094505,0.160759046673775,0.105590745806694,0.0826378017663956
NA,NA,NA,NA,"Green algae",65,65,0.0539271272718906,0.0774762183427811,0.161708489060402,0.108707815408707,0.0818629935383797
NA,NA,NA,NA,"Green algae",65,65,0.0474534370005131,0.0671533867716789,0.150628462433815,0.0977535247802734,0.0687423944473267
NA,NA,NA,NA,"Green algae",65,65,0.056754220277071,0.0774725824594498,0.160437807440758,0.103422477841377,0.0836432501673698
NA,NA,NA,NA,"Green algae",65,65,0.0610427148640156,0.0849356353282928,0.167822524905205,0.111959367990494,0.0891566649079323
NA,NA,NA,NA,"Green algae",65,65,0.0596043765544891,0.082634910941124,0.16791270673275,0.11431773006916,0.0864319652318954
NA,NA,NA,NA,"Green algae",65,65,0.0513600558042526,0.0693070739507675,0.150569513440132,0.0997207537293434,0.0709717348217964
NA,NA,NA,NA,"Green algae",65,65,0.0563653632998466,0.0785154476761818,0.158556208014488,0.105151936411858,0.0799976140260696
NA,NA,NA,NA,"Green algae",65,65,0.057859268039465,0.0813716650009155,0.160832166671753,0.107878006994724,0.0794458463788033
NA,NA,NA,NA,"Green algae",65,65,0.0559250377118587,0.0789319276809692,0.151680663228035,0.102940641343594,0.076998345553875
NA,NA,NA,NA,"Green algae",65,65,0.0495598241686821,0.066691055893898,0.137255147099495,0.0914926305413246,0.0654536336660385
NA,NA,NA,NA,"Green algae",65,65,0.0466727279126644,0.066533662378788,0.125672101974487,0.0906184166669846,0.0613314174115658
NA,NA,NA,NA,"Green algae",65,65,0.0432527028024197,0.060809176415205,0.111839942634106,0.0819424241781235,0.0556324943900108
NA,NA,NA,NA,"Sand",66,66,0.131185919046402,0.150339499115944,0.180698618292809,0.158897280693054,0.152773156762123
NA,NA,NA,NA,"Sand",66,66,0.123542957007885,0.142599567770958,0.174005463719368,0.149414554238319,0.145280435681343
NA,NA,NA,NA,"Sand",66,66,0.114176005125046,0.130462512373924,0.164363667368889,0.140203148126602,0.136208862066269
NA,NA,NA,NA,"Sand",66,66,0.125351458787918,0.1470957249403,0.176211073994637,0.154306337237358,0.149738997220993
NA,NA,NA,NA,"Sand",66,66,0.120683319866657,0.140286862850189,0.170290797948837,0.144504800438881,0.142210677266121
NA,NA,NA,NA,"Sand",66,66,0.111861735582352,0.129535615444183,0.161161944270134,0.139108493924141,0.133408293128014
NA,NA,NA,NA,"Sand",66,66,0.109660223126411,0.128047525882721,0.157375752925873,0.138315588235855,0.133142545819283
NA,NA,NA,NA,"Sand",66,66,0.121172808110714,0.141632452607155,0.174668610095978,0.152676522731781,0.146677896380424
NA,NA,NA,NA,"Sand",66,66,0.119753532111645,0.142849147319794,0.173254504799843,0.151929378509521,0.145943865180016
NA,NA,NA,NA,"Sand",66,66,0.116255111992359,0.136307686567307,0.167090058326721,0.142450287938118,0.139205023646355
NA,NA,NA,NA,"Sand",66,66,0.109996527433395,0.127934128046036,0.159662514925003,0.13759058713913,0.13249708712101
NA,NA,NA,NA,"Sand",66,66,0.10894438624382,0.125829488039017,0.156690403819084,0.135646253824234,0.131805226206779
NA,NA,NA,NA,"Sand",66,66,0.119427844882011,0.142375975847244,0.17136524617672,0.149791836738586,0.143031403422356
NA,NA,NA,NA,"Sand",66,66,0.11493232101202,0.135730892419815,0.163776502013206,0.141470044851303,0.135427460074425
NA,NA,NA,NA,"Sand",66,66,0.107972368597984,0.12712000310421,0.154445290565491,0.137261271476746,0.130194365978241
NA,NA,NA,NA,"Sand",66,66,0.113504678010941,0.135089546442032,0.159772425889969,0.139013558626175,0.135069474577904
NA,NA,NA,NA,"Brown algae",67,67,0.0219590775668621,0.0256814397871494,0.0303700473159552,0.0459577925503254,0.019118120893836
NA,NA,NA,NA,"Brown algae",67,67,0.0214955564588308,0.024763822555542,0.0302945468574762,0.0465630441904068,0.0186440963298082
NA,NA,NA,NA,"Brown algae",67,67,0.0213569141924381,0.0246281865984201,0.0290497019886971,0.0450031161308289,0.0175127126276493
NA,NA,NA,NA,"Brown algae",67,67,0.021577512845397,0.0253139995038509,0.0306880343705416,0.0465597733855247,0.018163338303566
NA,NA,NA,NA,"Brown algae",67,67,0.0221208073198795,0.0259064808487892,0.0308609697967768,0.0485826171934605,0.0193163212388754
NA,NA,NA,NA,"Brown algae",67,67,0.0216541234403849,0.0255072824656963,0.0314284414052963,0.0498761981725693,0.0182897727936506
NA,NA,NA,NA,"Brown algae",67,67,0.0213237553834915,0.0248273275792599,0.0305084753781557,0.0486737154424191,0.0165696814656258
NA,NA,NA,NA,"Brown algae",67,67,0.0213240012526512,0.0241471100598574,0.0293078012764454,0.0464946739375591,0.0160582028329372
NA,NA,NA,NA,"Brown algae",67,67,0.0216679237782955,0.0260045826435089,0.0320575907826424,0.0508110672235489,0.0182773359119892
NA,NA,NA,NA,"Brown algae",67,67,0.0222996324300766,0.0267885029315948,0.0315991640090942,0.053051870316267,0.0192378852516413
NA,NA,NA,NA,"Brown algae",67,67,0.0215443484485149,0.0251537375152111,0.0315206497907639,0.0530011877417564,0.0179607104510069
NA,NA,NA,NA,"Brown algae",67,67,0.0206886753439903,0.0240880157798529,0.030534353107214,0.0492739640176296,0.0167689304798841
NA,NA,NA,NA,"Brown algae",67,67,0.020574763417244,0.0238759852945805,0.0291919372975826,0.0465292520821095,0.0165337938815355
NA,NA,NA,NA,"Brown algae",67,67,0.0213684439659119,0.0264949686825275,0.0324381291866302,0.0548895560204983,0.0177712347358465
NA,NA,NA,NA,"Brown algae",67,67,0.0209232289344072,0.0242603980004787,0.0309344418346882,0.051546361297369,0.0175568219274282
NA,NA,NA,NA,"Brown algae",67,67,0.0209985803812742,0.0232521072030067,0.029610063880682,0.0483544617891312,0.017195850610733
NA,NA,NA,NA,"Green algae",68,68,0.168615818023682,0.217098668217659,0.267410278320312,0.213044062256813,0.190769702196121
NA,NA,NA,NA,"Green algae",68,68,0.168278694152832,0.211373582482338,0.259799033403397,0.209076762199402,0.191293403506279
NA,NA,NA,NA,"Green algae",68,68,0.164226189255714,0.203923553228378,0.253251731395721,0.201544255018234,0.180681988596916
NA,NA,NA,NA,"Green algae",68,68,0.12980043888092,0.193317636847496,0.25535187125206,0.19970478117466,0.160718217492104
NA,NA,NA,NA,"Green algae",68,68,0.171203196048737,0.216472536325455,0.271825015544891,0.212236955761909,0.188016042113304
NA,NA,NA,NA,"Green algae",68,68,0.171145871281624,0.215481773018837,0.270039975643158,0.214435040950775,0.189883440732956
NA,NA,NA,NA,"Green algae",68,68,0.168525785207748,0.212061211466789,0.265071988105774,0.217439085245132,0.188707739114761
NA,NA,NA,NA,"Green algae",68,68,0.17420169711113,0.218238353729248,0.269311249256134,0.217327207326889,0.195398956537247
NA,NA,NA,NA,"Green algae",68,68,0.0675098598003387,0.134411290287971,0.232624858617783,0.176703959703445,0.118385054171085
NA,NA,NA,NA,"Green algae",68,68,0.123689040541649,0.198150247335434,0.254030376672745,0.204260647296906,0.172849074006081
NA,NA,NA,NA,"Green algae",68,68,0.154761135578156,0.219888553023338,0.265965104103088,0.217093899846077,0.193590968847275
NA,NA,NA,NA,"Green algae",68,68,0.170348554849625,0.223713859915733,0.266789048910141,0.227110475301743,0.197345733642578
NA,NA,NA,NA,"Green algae",68,68,0.171293288469315,0.219616875052452,0.266180515289307,0.223412171006203,0.195124506950378
NA,NA,NA,NA,"Green algae",68,68,0.0577156767249107,0.110754288733006,0.220433041453362,0.162650436162949,0.0905909091234207
NA,NA,NA,NA,"Green algae",68,68,0.0900040417909622,0.147944644093513,0.236506894230843,0.18531659245491,0.131948322057724
NA,NA,NA,NA,"Green algae",68,68,0.129256397485733,0.192067950963974,0.249806478619576,0.204934865236282,0.166732951998711
NA,NA,NA,NA,"Green algae",69,69,0.0218322277069092,0.0422633551061153,0.17698085308075,0.11075048148632,0.0246506500989199
NA,NA,NA,NA,"Green algae",69,69,0.024773458018899,0.0454895347356796,0.198931828141212,0.116906329989433,0.0287753790616989
NA,NA,NA,NA,"Green algae",69,69,0.0282686650753021,0.0550496987998486,0.203940883278847,0.123196952044964,0.0340549238026142
NA,NA,NA,NA,"Green algae",69,69,0.0321707203984261,0.0626486241817474,0.202887430787086,0.124435544013977,0.0395562089979649
NA,NA,NA,NA,"Green algae",69,69,0.0203899517655373,0.0398905910551548,0.175775438547134,0.101764909923077,0.0219883937388659
NA,NA,NA,NA,"Green algae",69,69,0.0236235447227955,0.0416941531002522,0.205828368663788,0.111216135323048,0.0260011535137892
NA,NA,NA,NA,"Green algae",69,69,0.0263743996620178,0.0487617403268814,0.220475912094116,0.121038421988487,0.0294083710759878
NA,NA,NA,NA,"Green algae",69,69,0.0299983136355877,0.0585792027413845,0.215699970722198,0.12611597776413,0.0351359844207764
NA,NA,NA,NA,"Green algae",69,69,0.0233054086565971,0.0399088673293591,0.183868438005447,0.102161012589931,0.023010415956378
NA,NA,NA,NA,"Green algae",69,69,0.0248074233531952,0.0402858220040798,0.20361016690731,0.104702167212963,0.025589294731617
NA,NA,NA,NA,"Green algae",69,69,0.0254448782652617,0.0425639487802982,0.213374704122543,0.112882070243359,0.0276114493608475
NA,NA,NA,NA,"Green algae",69,69,0.0278527904301882,0.0511146448552608,0.209519952535629,0.119814813137054,0.031789842993021
NA,NA,NA,NA,"Green algae",69,69,0.0262508429586887,0.0421315059065819,0.212553679943085,0.110189750790596,0.0267064347863197
NA,NA,NA,NA,"Green algae",69,69,0.0264606755226851,0.0438648574054241,0.217171415686607,0.115717582404613,0.0271357260644436
NA,NA,NA,NA,"Green algae",69,69,0.027920750901103,0.0506513528525829,0.208524659276009,0.120767667889595,0.0313208512961864
NA,NA,NA,NA,"Rock",70,70,0.21669827401638,0.22485738992691,0.287074983119965,0.214650794863701,0.2023945748806
NA,NA,NA,NA,"Rock",70,70,0.209045916795731,0.224925875663757,0.284025967121124,0.213369265198708,0.204789727926254
NA,NA,NA,NA,"Rock",70,70,0.195346102118492,0.213431373238564,0.282781600952148,0.216632276773453,0.197233870625496
NA,NA,NA,NA,"Rock",70,70,0.253501385450363,0.254579484462738,0.308667778968811,0.228825628757477,0.22489233314991
NA,NA,NA,NA,"Rock",70,70,0.225049540400505,0.234606832265854,0.29451847076416,0.216645240783691,0.208847016096115
NA,NA,NA,NA,"Rock",70,70,0.201530933380127,0.215317010879517,0.285539567470551,0.20878803730011,0.190100789070129
NA,NA,NA,NA,"Rock",70,70,0.182655438780785,0.20147217810154,0.282323092222214,0.211126491427422,0.182915508747101
NA,NA,NA,NA,"Rock",70,70,0.304651290178299,0.308914333581924,0.334370732307434,0.26643967628479,0.264605045318604
NA,NA,NA,NA,"Rock",70,70,0.269440442323685,0.274537205696106,0.317013204097748,0.249061077833176,0.237003281712532
NA,NA,NA,NA,"Rock",70,70,0.214766964316368,0.233904302120209,0.300101548433304,0.228974267840385,0.206384211778641
NA,NA,NA,NA,"Rock",70,70,0.194380775094032,0.205370977520943,0.284496515989304,0.213031873106956,0.182873904705048
NA,NA,NA,NA,"Rock",70,70,0.339169681072235,0.337004840373993,0.355683952569962,0.294131606817245,0.294155657291412
NA,NA,NA,NA,"Rock",70,70,0.293685883283615,0.299870699644089,0.340689539909363,0.271057069301605,0.262427270412445
NA,NA,NA,NA,"Rock",70,70,0.248167484998703,0.263705730438232,0.325379222631454,0.244568198919296,0.231741368770599
NA,NA,NA,NA,"Rock",70,70,0.234092235565186,0.240805447101593,0.311256647109985,0.228949502110481,0.211343467235565
NA,NA,NA,NA,"Rock",71,71,0.155736804008484,0.20369316637516,0.247681185603142,0.19163253903389,0.191025331616402
NA,NA,NA,NA,"Rock",71,71,0.189452946186066,0.24307519197464,0.266729652881622,0.215176299214363,0.226010769605637
NA,NA,NA,NA,"Rock",71,71,0.234673261642456,0.281320959329605,0.294726997613907,0.233372077345848,0.251265674829483
NA,NA,NA,NA,"Rock",71,71,0.239979460835457,0.280459582805634,0.289893090724945,0.230605572462082,0.244479775428772
NA,NA,NA,NA,"Rock",71,71,0.177749484777451,0.174898862838745,0.224694713950157,0.164393842220306,0.159008413553238
NA,NA,NA,NA,"Rock",71,71,0.158747181296349,0.15228545665741,0.218635499477386,0.160585999488831,0.159475743770599
NA,NA,NA,NA,"Rock",71,71,0.152886241674423,0.168551504611969,0.214146271348,0.159410238265991,0.164408177137375
NA,NA,NA,NA,"Rock",71,71,0.14794148504734,0.162780061364174,0.211478352546692,0.15230792760849,0.161482840776443
NA,NA,NA,NA,"Rock",71,71,0.229370981454849,0.228405013680458,0.263142496347427,0.203522279858589,0.195383310317993
NA,NA,NA,NA,"Rock",71,71,0.210157841444016,0.206089854240417,0.248459443449974,0.18901002407074,0.183066472411156
NA,NA,NA,NA,"Rock",71,71,0.206316664814949,0.188270911574364,0.232362315058708,0.170848086476326,0.165877893567085
NA,NA,NA,NA,"Rock",71,71,0.177874058485031,0.164096862077713,0.215263441205025,0.1560248285532,0.150245189666748
NA,NA,NA,NA,"Rock",71,71,0.225127413868904,0.237864807248116,0.286460340023041,0.215492770075798,0.212084397673607
NA,NA,NA,NA,"Rock",71,71,0.248602867126465,0.249217286705971,0.287070751190186,0.211523994803429,0.204207107424736
NA,NA,NA,NA,"Rock",71,71,0.222636684775352,0.221416592597961,0.264797031879425,0.204298958182335,0.193408042192459
NA,NA,NA,NA,"Grass",72,72,0.0313949771225452,0.0989412069320679,0.535999298095703,0.260211408138275,0.0412253886461258
NA,NA,NA,NA,"Grass",72,72,0.0295995846390724,0.095025971531868,0.535995364189148,0.253766775131226,0.0412279814481735
NA,NA,NA,NA,"Grass",72,72,0.0313627049326897,0.0955316498875618,0.546823024749756,0.261480331420898,0.0406078733503819
NA,NA,NA,NA,"Grass",72,72,0.0334806032478809,0.0920710861682892,0.545772314071655,0.256813317537308,0.0397109128534794
NA,NA,NA,NA,"Grass",72,72,0.0306697357445955,0.0892389491200447,0.541227877140045,0.248629584908485,0.039474293589592
NA,NA,NA,NA,"Grass",72,72,0.0306891985237598,0.0906768664717674,0.535240948200226,0.25081142783165,0.040657963603735
NA,NA,NA,NA,"Grass",72,72,0.0281593520194292,0.0886677652597427,0.543724119663239,0.254794418811798,0.0417490787804127
NA,NA,NA,NA,"Grass",72,72,0.0311521422117949,0.0899321809411049,0.555966675281525,0.258591949939728,0.0386313870549202
NA,NA,NA,NA,"Grass",72,72,0.0293449088931084,0.0906526893377304,0.552792727947235,0.249820694327354,0.0378392748534679
NA,NA,NA,NA,"Grass",72,72,0.0294719766825438,0.0908708348870277,0.548626661300659,0.249626696109772,0.0380251966416836
NA,NA,NA,NA,"Grass",72,72,0.03081308118999,0.0891559347510338,0.541026890277863,0.25367346405983,0.0409339405596256
NA,NA,NA,NA,"Grass",72,72,0.0296633280813694,0.0898063108325005,0.542418718338013,0.254365235567093,0.042371679097414
NA,NA,NA,NA,"Grass",72,72,0.0286210011690855,0.0916348323225975,0.551096081733704,0.247576490044594,0.0424460731446743
NA,NA,NA,NA,"Grass",72,72,0.0280413553118706,0.0903872027993202,0.55013769865036,0.240784674882889,0.0400085151195526
NA,NA,NA,NA,"Grass",72,72,0.0298247747123241,0.0899557173252106,0.542491257190704,0.248299241065979,0.0405947491526604
NA,NA,NA,NA,"Grass",72,72,0.0285943876951933,0.0905300751328468,0.53077244758606,0.247955158352852,0.0395120866596699
NA,NA,NA,NA,"Grass",73,73,0.0295235943049192,0.0840349197387695,0.512187302112579,0.22598797082901,0.0444400683045387
NA,NA,NA,NA,"Grass",73,73,0.0304976031184196,0.08150914311409,0.499271899461746,0.228920876979828,0.0479755960404873
NA,NA,NA,NA,"Grass",73,73,0.0347980782389641,0.0823820531368256,0.488798767328262,0.227285414934158,0.0445272251963615
NA,NA,NA,NA,"Grass",73,73,0.0321499928832054,0.0808365643024445,0.480309635400772,0.223854213953018,0.0457949042320251
NA,NA,NA,NA,"Grass",73,73,0.0322696380317211,0.0868308320641518,0.49887290596962,0.223801821470261,0.0460138656198978
NA,NA,NA,NA,"Grass",73,73,0.0327436327934265,0.0873055681586266,0.496199637651443,0.22931732237339,0.0456184819340706
NA,NA,NA,NA,"Grass",73,73,0.0343696624040604,0.0874155312776566,0.507098495960236,0.235660776495934,0.0446837022900581
NA,NA,NA,NA,"Grass",73,73,0.0336663126945496,0.0860398262739182,0.505570650100708,0.240797117352486,0.0449891798198223
NA,NA,NA,NA,"Grass",73,73,0.0317313671112061,0.0800479799509048,0.490140706300735,0.217108026146889,0.0468164086341858
NA,NA,NA,NA,"Grass",73,73,0.0332863070070744,0.0853231623768806,0.485327154397964,0.216819599270821,0.0479355342686176
NA,NA,NA,NA,"Grass",73,73,0.0340346544981003,0.0885133892297745,0.480030685663223,0.224341601133347,0.0438697226345539
NA,NA,NA,NA,"Grass",73,73,0.0337025709450245,0.090515561401844,0.502551734447479,0.244216486811638,0.0443415343761444
NA,NA,NA,NA,"Grass",73,73,0.0329391397535801,0.093168318271637,0.515486121177673,0.249181851744652,0.0452950671315193
NA,NA,NA,NA,"Grass",73,73,0.0324383862316608,0.0843115076422691,0.489132136106491,0.222446739673615,0.0499666109681129
NA,NA,NA,NA,"Grass",73,73,0.0335433557629585,0.0848629623651505,0.486637055873871,0.229752540588379,0.0450564622879028
NA,NA,NA,NA,"Grass",73,73,0.033100713044405,0.0875561758875847,0.508080184459686,0.23745459318161,0.0437471494078636
NA,NA,NA,NA,"Grass",74,74,0.0328565612435341,0.0979003757238388,0.583432734012604,0.265086799860001,0.0460325703024864
NA,NA,NA,NA,"Grass",74,74,0.0339932478964329,0.0973008051514626,0.569552540779114,0.264747083187103,0.0499536879360676
NA,NA,NA,NA,"Grass",74,74,0.034236803650856,0.0972428992390633,0.57389771938324,0.258380234241486,0.0484534688293934
NA,NA,NA,NA,"Grass",74,74,0.0324548482894897,0.0981218814849854,0.578957796096802,0.259257376194,0.0424063950777054
NA,NA,NA,NA,"Grass",74,74,0.0324496477842331,0.0946710035204887,0.55809074640274,0.253193855285645,0.0457448735833168
NA,NA,NA,NA,"Grass",74,74,0.0332876890897751,0.0942348092794418,0.557749032974243,0.253410577774048,0.0474133789539337
NA,NA,NA,NA,"Grass",74,74,0.0345623940229416,0.0936083272099495,0.557586789131165,0.25373575091362,0.0474516600370407
NA,NA,NA,NA,"Grass",74,74,0.0340811125934124,0.0941649302840233,0.557081639766693,0.249010518193245,0.0445501767098904
NA,NA,NA,NA,"Grass",74,74,0.0304181966930628,0.0905941426753998,0.551734387874603,0.247317165136337,0.0401738882064819
NA,NA,NA,NA,"Grass",74,74,0.0308132953941822,0.08854890614748,0.534875690937042,0.246039882302284,0.0447955392301083
NA,NA,NA,NA,"Grass",74,74,0.033126674592495,0.089899092912674,0.541249215602875,0.249573186039925,0.045671671628952
NA,NA,NA,NA,"Grass",74,74,0.0347315929830074,0.0928835421800613,0.562028586864471,0.252317279577255,0.0467783212661743
NA,NA,NA,NA,"Grass",74,74,0.035762544721365,0.0956320092082024,0.562371015548706,0.248173445463181,0.0456281416118145
NA,NA,NA,NA,"Grass",74,74,0.0294599253684282,0.0820758417248726,0.512194991111755,0.234202325344086,0.041197307407856
NA,NA,NA,NA,"Grass",74,74,0.0320151709020138,0.0859270021319389,0.525067210197449,0.24567511677742,0.0413840115070343
NA,NA,NA,NA,"Grass",74,74,0.0337184555828571,0.0924319103360176,0.54388952255249,0.251083701848984,0.0462303161621094
NA,NA,NA,NA,"Grass",75,75,0.0364601612091064,0.0996290221810341,0.504584848880768,0.273267149925232,0.061474435031414
NA,NA,NA,NA,"Grass",75,75,0.036758329719305,0.0983811169862747,0.515930354595184,0.270574241876602,0.0574928596615791
NA,NA,NA,NA,"Grass",75,75,0.0367893204092979,0.0991141647100449,0.520930349826813,0.268735408782959,0.0613276623189449
NA,NA,NA,NA,"Grass",75,75,0.0358468592166901,0.0956751778721809,0.491051971912384,0.266274631023407,0.0589500665664673
NA,NA,NA,NA,"Grass",75,75,0.0370832607150078,0.099623329937458,0.496791392564774,0.268085241317749,0.0605264008045197
NA,NA,NA,NA,"Grass",75,75,0.0375513359904289,0.098117783665657,0.515675246715546,0.267830401659012,0.0567264594137669
NA,NA,NA,NA,"Grass",75,75,0.0383080914616585,0.0981726199388504,0.529826760292053,0.272446542978287,0.0581402890384197
NA,NA,NA,NA,"Grass",75,75,0.0398030579090118,0.102821990847588,0.533366739749908,0.271573662757874,0.0598156452178955
NA,NA,NA,NA,"Grass",75,75,0.0367174185812473,0.0945345386862755,0.491172403097153,0.248647779226303,0.0583092719316483
NA,NA,NA,NA,"Grass",75,75,0.0374457761645317,0.0986358150839806,0.501740276813507,0.260785430669785,0.0614272989332676
NA,NA,NA,NA,"Grass",75,75,0.0397725664079189,0.101013377308846,0.524371922016144,0.262704193592072,0.0575141496956348
NA,NA,NA,NA,"Grass",75,75,0.0379874594509602,0.101845860481262,0.542821526527405,0.26689687371254,0.0559436865150928
NA,NA,NA,NA,"Grass",75,75,0.0389853157103062,0.100694805383682,0.544358372688293,0.266233682632446,0.0578847639262676
NA,NA,NA,NA,"Grass",75,75,0.0385982431471348,0.0988632366061211,0.515355706214905,0.254957288503647,0.0602760016918182
NA,NA,NA,NA,"Grass",75,75,0.0386225506663322,0.100729465484619,0.537200093269348,0.270563393831253,0.0603217743337154
