"X","ID","type","WP..RTK.GPS.","latitude","longitude","Atltitude..m.","date..GPS.","time..GPS.","Environ","Sp01","Sp02","Sp03","Sp04","Sp04_la","bolaerne.blue","bolaerne.green.","bolaerne.nir","bolaerne.red.","bolaerne.red.edge","IDpoint",".id","blue","green","nir","red","rededge","V1"
128,303,"drop cam",374,59.20028298,10.56636997,NA,"28/08/2019","16:00:28","below water","","","","","",0.0408945083618164,0.043585792183876,0.0347805954515934,0.0340465269982815,0.0334403291344643,128,128,0.041317168623209,0.0457332693040371,0.0312161576002836,0.0342618897557259,0.0327227078378201,NA
128,303,"drop cam",374,59.20028298,10.56636997,NA,"28/08/2019","16:00:28","below water","","","","","",0.0408945083618164,0.043585792183876,0.0347805954515934,0.0340465269982815,0.0334403291344643,128,128,0.0410889945924282,0.0455488041043282,0.0341129265725613,0.0358277522027493,0.0352732352912426,NA
128,303,"drop cam",374,59.20028298,10.56636997,NA,"28/08/2019","16:00:28","below water","","","","","",0.0408945083618164,0.043585792183876,0.0347805954515934,0.0340465269982815,0.0334403291344643,128,128,0.0409080125391483,0.0431250594556332,0.0331008918583393,0.0341628529131413,0.0324896462261677,NA
129,304,"drop cam",375,59.199654,10.566765,NA,"28/08/2019","16:01:36","below water","","","","","",0.0442967526614666,0.0460564345121384,0.0348768495023251,0.0361549220979214,0.0321656875312328,129,129,0.0426440238952637,0.0465262793004513,0.0387961603701115,0.0359908454120159,0.0366777628660202,NA
129,304,"drop cam",375,59.199654,10.566765,NA,"28/08/2019","16:01:36","below water","","","","","",0.0442967526614666,0.0460564345121384,0.0348768495023251,0.0361549220979214,0.0321656875312328,129,129,0.0444612167775631,0.0470660030841827,0.036404937505722,0.0371307618916035,0.0361099131405354,NA
129,304,"drop cam",375,59.199654,10.566765,NA,"28/08/2019","16:01:36","below water","","","","","",0.0442967526614666,0.0460564345121384,0.0348768495023251,0.0361549220979214,0.0321656875312328,129,129,0.0444864816963673,0.0462245233356953,0.0360728949308395,0.0379365719854832,0.0362046994268894,NA
129,304,"drop cam",375,59.199654,10.566765,NA,"28/08/2019","16:01:36","below water","","","","","",0.0442967526614666,0.0460564345121384,0.0348768495023251,0.0361549220979214,0.0321656875312328,129,129,0.0435484573245049,0.0456588082015514,0.0377249382436275,0.0361863747239113,0.0357714146375656,NA
129,304,"drop cam",375,59.199654,10.566765,NA,"28/08/2019","16:01:36","below water","","","","","",0.0442967526614666,0.0460564345121384,0.0348768495023251,0.0361549220979214,0.0321656875312328,129,129,0.0442967526614666,0.0460564345121384,0.0348768495023251,0.0361549220979214,0.0321656875312328,NA
129,304,"drop cam",375,59.199654,10.566765,NA,"28/08/2019","16:01:36","below water","","","","","",0.0442967526614666,0.0460564345121384,0.0348768495023251,0.0361549220979214,0.0321656875312328,129,129,0.0439066998660564,0.046643078327179,0.0373187698423862,0.037162572145462,0.0350313186645508,NA
130,305,"drop cam",376,59.19933599,10.56671698,NA,"28/08/2019","16:03:09","below water","","","","","",0.0439261794090271,0.0466352850198746,0.043938834220171,0.035906296223402,0.0425061509013176,130,130,0.0430620908737183,0.047557644546032,0.0405177474021912,0.038116343319416,0.040830485522747,NA
130,305,"drop cam",376,59.19933599,10.56671698,NA,"28/08/2019","16:03:09","below water","","","","","",0.0439261794090271,0.0466352850198746,0.043938834220171,0.035906296223402,0.0425061509013176,130,130,0.0437629222869873,0.0466613322496414,0.0454010777175426,0.0379317551851273,0.0417232885956764,NA
130,305,"drop cam",376,59.19933599,10.56671698,NA,"28/08/2019","16:03:09","below water","","","","","",0.0439261794090271,0.0466352850198746,0.043938834220171,0.035906296223402,0.0425061509013176,130,130,0.0439261794090271,0.0466352850198746,0.043938834220171,0.035906296223402,0.0425061509013176,NA
130,305,"drop cam",376,59.19933599,10.56671698,NA,"28/08/2019","16:03:09","below water","","","","","",0.0439261794090271,0.0466352850198746,0.043938834220171,0.035906296223402,0.0425061509013176,130,130,0.0434063412249088,0.0483916848897934,0.0407549999654293,0.0370901264250278,0.0462543815374374,NA
130,305,"drop cam",376,59.19933599,10.56671698,NA,"28/08/2019","16:03:09","below water","","","","","",0.0439261794090271,0.0466352850198746,0.043938834220171,0.035906296223402,0.0425061509013176,130,130,0.0444002524018288,0.0459581092000008,0.0409173704683781,0.0366359502077103,0.0386691950261593,NA
131,306,"drop cam",377,59.19875404,10.56698897,NA,"28/08/2019","16:06:29","below water","","","","","",0.049605380743742,0.0531256161630154,0.0474774241447449,0.0458901599049568,0.0432192347943783,131,131,0.0490642711520195,0.0535071566700935,0.0481083989143372,0.0451107583940029,0.0449944287538528,NA
131,306,"drop cam",377,59.19875404,10.56698897,NA,"28/08/2019","16:06:29","below water","","","","","",0.049605380743742,0.0531256161630154,0.0474774241447449,0.0458901599049568,0.0432192347943783,131,131,0.049291554838419,0.0530384704470634,0.0459076948463917,0.046669814735651,0.0444746091961861,NA
131,306,"drop cam",377,59.19875404,10.56698897,NA,"28/08/2019","16:06:29","below water","","","","","",0.049605380743742,0.0531256161630154,0.0474774241447449,0.0458901599049568,0.0432192347943783,131,131,0.0490476600825787,0.0537001006305218,0.0476726479828358,0.0465163998305798,0.0454095676541328,NA
131,306,"drop cam",377,59.19875404,10.56698897,NA,"28/08/2019","16:06:29","below water","","","","","",0.049605380743742,0.0531256161630154,0.0474774241447449,0.0458901599049568,0.0432192347943783,131,131,0.0490311868488789,0.0531431399285793,0.0472572706639767,0.0448146276175976,0.0451011583209038,NA
131,306,"drop cam",377,59.19875404,10.56698897,NA,"28/08/2019","16:06:29","below water","","","","","",0.049605380743742,0.0531256161630154,0.0474774241447449,0.0458901599049568,0.0432192347943783,131,131,0.049605380743742,0.0531256161630154,0.0474774241447449,0.0458901599049568,0.0432192347943783,NA
131,306,"drop cam",377,59.19875404,10.56698897,NA,"28/08/2019","16:06:29","below water","","","","","",0.049605380743742,0.0531256161630154,0.0474774241447449,0.0458901599049568,0.0432192347943783,131,131,0.0489760711789131,0.0537167526781559,0.0484293885529041,0.0469335056841373,0.0441403016448021,NA
132,307,"drop cam",378,59.19836604,10.567224,NA,"28/08/2019","16:08:19","below water","","","","","",0.0509904287755489,0.0617140755057335,0.0461501926183701,0.0472822524607182,0.0439778827130795,132,132,0.0513899177312851,0.0601529516279697,0.0479478575289249,0.0468740053474903,0.0431562550365925,NA
132,307,"drop cam",378,59.19836604,10.567224,NA,"28/08/2019","16:08:19","below water","","","","","",0.0509904287755489,0.0617140755057335,0.0461501926183701,0.0472822524607182,0.0439778827130795,132,132,0.050844457000494,0.059489905834198,0.0463106110692024,0.047471571713686,0.0440556481480598,NA
132,307,"drop cam",378,59.19836604,10.567224,NA,"28/08/2019","16:08:19","below water","","","","","",0.0509904287755489,0.0617140755057335,0.0461501926183701,0.0472822524607182,0.0439778827130795,132,132,0.0507607348263264,0.059582557529211,0.0466397665441036,0.0468202233314514,0.0435740202665329,NA
132,307,"drop cam",378,59.19836604,10.567224,NA,"28/08/2019","16:08:19","below water","","","","","",0.0509904287755489,0.0617140755057335,0.0461501926183701,0.0472822524607182,0.0439778827130795,132,132,0.0509904287755489,0.0617140755057335,0.0461501926183701,0.0472822524607182,0.0439778827130795,NA
133,308,"drop cam",379,59.19800604,10.56723699,NA,"28/08/2019","16:10:43","below water","","","","","",0.0484853684902191,0.072299487888813,0.152591034770012,0.0481102503836155,0.159331634640694,133,133,0.0477357879281044,0.078687772154808,0.183327183127403,0.0491927266120911,0.17009325325489,NA
133,308,"drop cam",379,59.19800604,10.56723699,NA,"28/08/2019","16:10:43","below water","","","","","",0.0484853684902191,0.072299487888813,0.152591034770012,0.0481102503836155,0.159331634640694,133,133,0.0487079732120037,0.0715311765670776,0.179220452904701,0.0462155863642693,0.161481127142906,NA
133,308,"drop cam",379,59.19800604,10.56723699,NA,"28/08/2019","16:10:43","below water","","","","","",0.0484853684902191,0.072299487888813,0.152591034770012,0.0481102503836155,0.159331634640694,133,133,0.0484853684902191,0.072299487888813,0.152591034770012,0.0481102503836155,0.159331634640694,NA
133,308,"drop cam",379,59.19800604,10.56723699,NA,"28/08/2019","16:10:43","below water","","","","","",0.0484853684902191,0.072299487888813,0.152591034770012,0.0481102503836155,0.159331634640694,133,133,0.0486213155090809,0.0706109702587128,0.142677828669548,0.0495185181498528,0.152773857116699,NA
133,308,"drop cam",379,59.19800604,10.56723699,NA,"28/08/2019","16:10:43","below water","","","","","",0.0484853684902191,0.072299487888813,0.152591034770012,0.0481102503836155,0.159331634640694,133,133,0.0489021278917789,0.0738540440797806,0.156070590019226,0.04831787571311,0.164986208081245,NA
133,308,"drop cam",379,59.19800604,10.56723699,NA,"28/08/2019","16:10:43","below water","","","","","",0.0484853684902191,0.072299487888813,0.152591034770012,0.0481102503836155,0.159331634640694,133,133,0.0478804036974907,0.0696726515889168,0.143316268920898,0.050291582942009,0.147892981767654,NA
134,309,"drop cam",380,59.19797704,10.567297,NA,"28/08/2019","16:11:23","below water","","","","","",0.0493129678070545,0.0597682744264603,0.0481032878160477,0.0479085892438889,0.057445801794529,134,134,0.0490490943193436,0.0577094964683056,0.0452918447554111,0.0464193932712078,0.0598354004323483,NA
134,309,"drop cam",380,59.19797704,10.567297,NA,"28/08/2019","16:11:23","below water","","","","","",0.0493129678070545,0.0597682744264603,0.0481032878160477,0.0479085892438889,0.057445801794529,134,134,0.0494631566107273,0.0574378781020641,0.0457507707178593,0.0481824688613415,0.0596098303794861,NA
134,309,"drop cam",380,59.19797704,10.567297,NA,"28/08/2019","16:11:23","below water","","","","","",0.0493129678070545,0.0597682744264603,0.0481032878160477,0.0479085892438889,0.057445801794529,134,134,0.0486549139022827,0.0568431243300438,0.0470836833119392,0.0470279790461063,0.0586576238274574,NA
134,309,"drop cam",380,59.19797704,10.567297,NA,"28/08/2019","16:11:23","below water","","","","","",0.0493129678070545,0.0597682744264603,0.0481032878160477,0.0479085892438889,0.057445801794529,134,134,0.0493129678070545,0.0597682744264603,0.0481032878160477,0.0479085892438889,0.057445801794529,NA
134,309,"drop cam",380,59.19797704,10.567297,NA,"28/08/2019","16:11:23","below water","","","","","",0.0493129678070545,0.0597682744264603,0.0481032878160477,0.0479085892438889,0.057445801794529,134,134,0.0503468886017799,0.0563041716814041,0.0488690435886383,0.0472051128745079,0.0564667470753193,NA
134,309,"drop cam",380,59.19797704,10.567297,NA,"28/08/2019","16:11:23","below water","","","","","",0.0493129678070545,0.0597682744264603,0.0481032878160477,0.0479085892438889,0.057445801794529,134,134,0.0489768609404564,0.0591030195355415,0.0490340366959572,0.04604696854949,0.0581708215177059,NA
135,310,"drop cam",381,59.19814099,10.56704303,NA,"28/08/2019","16:13:55","below water","","","","","",0.0522841848433018,0.0608660690486431,0.0528555475175381,0.0504171177744865,0.0493740402162075,135,135,0.0522841848433018,0.0608660690486431,0.0528555475175381,0.0504171177744865,0.0493740402162075,NA
135,310,"drop cam",381,59.19814099,10.56704303,NA,"28/08/2019","16:13:55","below water","","","","","",0.0522841848433018,0.0608660690486431,0.0528555475175381,0.0504171177744865,0.0493740402162075,135,135,0.0511112436652184,0.0626018643379211,0.052868839353323,0.0509223714470863,0.0482098050415516,NA
135,310,"drop cam",381,59.19814099,10.56704303,NA,"28/08/2019","16:13:55","below water","","","","","",0.0522841848433018,0.0608660690486431,0.0528555475175381,0.0504171177744865,0.0493740402162075,135,135,0.0508906468749046,0.059245903044939,0.0542603768408298,0.0497501827776432,0.0492051839828491,NA
135,310,"drop cam",381,59.19814099,10.56704303,NA,"28/08/2019","16:13:55","below water","","","","","",0.0522841848433018,0.0608660690486431,0.0528555475175381,0.0504171177744865,0.0493740402162075,135,135,0.050013329833746,0.0633222609758377,0.054492712020874,0.0498303547501564,0.0478683300316334,NA
136,311,"drop cam",383,59.19809103,10.56706499,NA,"28/08/2019","16:15:04","below water","","","","","",0.0534236691892147,0.0657623931765556,0.0532641783356667,0.0514476783573627,0.050322700291872,136,136,0.0530625656247139,0.0663475319743156,0.0529228672385216,0.0511308722198009,0.052708338946104,NA
136,311,"drop cam",383,59.19809103,10.56706499,NA,"28/08/2019","16:15:04","below water","","","","","",0.0534236691892147,0.0657623931765556,0.0532641783356667,0.0514476783573627,0.050322700291872,136,136,0.0528939142823219,0.0659595876932144,0.0531586855649948,0.0504424460232258,0.0515875369310379,NA
136,311,"drop cam",383,59.19809103,10.56706499,NA,"28/08/2019","16:15:04","below water","","","","","",0.0534236691892147,0.0657623931765556,0.0532641783356667,0.0514476783573627,0.050322700291872,136,136,0.0534236691892147,0.0657623931765556,0.0532641783356667,0.0514476783573627,0.050322700291872,NA
136,311,"drop cam",383,59.19809103,10.56706499,NA,"28/08/2019","16:15:04","below water","","","","","",0.0534236691892147,0.0657623931765556,0.0532641783356667,0.0514476783573627,0.050322700291872,136,136,0.0514063276350498,0.0633627772331238,0.052333764731884,0.0504543110728264,0.0524320714175701,NA
136,311,"drop cam",383,59.19809103,10.56706499,NA,"28/08/2019","16:15:04","below water","","","","","",0.0534236691892147,0.0657623931765556,0.0532641783356667,0.0514476783573627,0.050322700291872,136,136,0.0525317341089249,0.0641540735960007,0.0533927828073502,0.051511824131012,0.0483715087175369,NA
136,311,"drop cam",383,59.19809103,10.56706499,NA,"28/08/2019","16:15:04","below water","","","","","",0.0534236691892147,0.0657623931765556,0.0532641783356667,0.0514476783573627,0.050322700291872,136,136,0.0507492944598198,0.0620037168264389,0.0534360334277153,0.0503605976700783,0.0539262145757675,NA
137,312,"drop cam",384,59.19802599,10.56718301,NA,"28/08/2019","16:15:58","below water","","","","","",0.0485710166394711,0.0812374874949455,0.181891486048698,0.0497479140758514,0.190947741270065,137,137,0.0498305149376392,0.0769367441534996,0.181884184479713,0.0465825721621513,0.19154018163681,NA
137,312,"drop cam",384,59.19802599,10.56718301,NA,"28/08/2019","16:15:58","below water","","","","","",0.0485710166394711,0.0812374874949455,0.181891486048698,0.0497479140758514,0.190947741270065,137,137,0.0502753369510174,0.0798099786043167,0.17498791217804,0.047153040766716,0.18953637778759,NA
137,312,"drop cam",384,59.19802599,10.56718301,NA,"28/08/2019","16:15:58","below water","","","","","",0.0485710166394711,0.0812374874949455,0.181891486048698,0.0497479140758514,0.190947741270065,137,137,0.0494240783154964,0.0766199976205826,0.202745676040649,0.0488435477018356,0.199390664696693,NA
137,312,"drop cam",384,59.19802599,10.56718301,NA,"28/08/2019","16:15:58","below water","","","","","",0.0485710166394711,0.0812374874949455,0.181891486048698,0.0497479140758514,0.190947741270065,137,137,0.0485710166394711,0.0812374874949455,0.181891486048698,0.0497479140758514,0.190947741270065,NA
138,313,"drop cam",385,59.19774997,10.56733598,NA,"28/08/2019","16:17:31","below water","","","","","",0.0472306534647942,0.0519117899239063,0.0462920218706131,0.0457529462873936,0.0436859466135502,138,138,0.0472211092710495,0.0536383241415024,0.0477089770138264,0.045074325054884,0.0434608161449432,NA
138,313,"drop cam",385,59.19774997,10.56733598,NA,"28/08/2019","16:17:31","below water","","","","","",0.0472306534647942,0.0519117899239063,0.0462920218706131,0.0457529462873936,0.0436859466135502,138,138,0.0474453084170818,0.0536097474396229,0.0483633577823639,0.0460931286215782,0.0429916642606258,NA
138,313,"drop cam",385,59.19774997,10.56733598,NA,"28/08/2019","16:17:31","below water","","","","","",0.0472306534647942,0.0519117899239063,0.0462920218706131,0.0457529462873936,0.0436859466135502,138,138,0.0472306534647942,0.0519117899239063,0.0462920218706131,0.0457529462873936,0.0436859466135502,NA
138,313,"drop cam",385,59.19774997,10.56733598,NA,"28/08/2019","16:17:31","below water","","","","","",0.0472306534647942,0.0519117899239063,0.0462920218706131,0.0457529462873936,0.0436859466135502,138,138,0.0457004122436047,0.0524633564054966,0.0429477728903294,0.0434122234582901,0.0404696874320507,NA
138,313,"drop cam",385,59.19774997,10.56733598,NA,"28/08/2019","16:17:31","below water","","","","","",0.0472306534647942,0.0519117899239063,0.0462920218706131,0.0457529462873936,0.0436859466135502,138,138,0.045548640191555,0.0541511327028275,0.0469135493040085,0.0440295189619064,0.0433449894189835,NA
138,313,"drop cam",385,59.19774997,10.56733598,NA,"28/08/2019","16:17:31","below water","","","","","",0.0472306534647942,0.0519117899239063,0.0462920218706131,0.0457529462873936,0.0436859466135502,138,138,0.0456835627555847,0.0510420352220535,0.0453371070325375,0.0441709235310555,0.044426690787077,NA
139,314,"drop cam",386,59.19765098,10.56727597,NA,"28/08/2019","16:18:55","below water","","","","","",0.0468810833990574,0.054463442414999,0.0473376698791981,0.0443059206008911,0.0405756719410419,139,139,0.047361146658659,0.0552444569766521,0.0465583726763725,0.0444843918085098,0.0393536351621151,NA
139,314,"drop cam",386,59.19765098,10.56727597,NA,"28/08/2019","16:18:55","below water","","","","","",0.0468810833990574,0.054463442414999,0.0473376698791981,0.0443059206008911,0.0405756719410419,139,139,0.0456506460905075,0.0550164580345154,0.0442001968622208,0.0450518168509007,0.0422944352030754,NA
139,314,"drop cam",386,59.19765098,10.56727597,NA,"28/08/2019","16:18:55","below water","","","","","",0.0468810833990574,0.054463442414999,0.0473376698791981,0.0443059206008911,0.0405756719410419,139,139,0.0468810833990574,0.054463442414999,0.0473376698791981,0.0443059206008911,0.0405756719410419,NA
139,314,"drop cam",386,59.19765098,10.56727597,NA,"28/08/2019","16:18:55","below water","","","","","",0.0468810833990574,0.054463442414999,0.0473376698791981,0.0443059206008911,0.0405756719410419,139,139,0.0468381680548191,0.053740918636322,0.0479480251669884,0.0427972227334976,0.040536493062973,NA
139,314,"drop cam",386,59.19765098,10.56727597,NA,"28/08/2019","16:18:55","below water","","","","","",0.0468810833990574,0.054463442414999,0.0473376698791981,0.0443059206008911,0.0405756719410419,139,139,0.0471426174044609,0.0528088621795177,0.0440467745065689,0.0432162545621395,0.0402288064360619,NA
140,315,"drop cam",387,59.19767696,10.56741402,NA,"28/08/2019","16:19:26","below water","","","","","",0.0463518649339676,0.0590350702404976,0.0460423715412617,0.0441523157060146,0.0424567647278309,140,140,0.0465705506503582,0.0581826195120811,0.0443396307528019,0.0450465008616447,0.0400914885103703,NA
140,315,"drop cam",387,59.19767696,10.56741402,NA,"28/08/2019","16:19:26","below water","","","","","",0.0463518649339676,0.0590350702404976,0.0460423715412617,0.0441523157060146,0.0424567647278309,140,140,0.0473094284534454,0.0589531883597374,0.0463925376534462,0.0437607653439045,0.0391012206673622,NA
140,315,"drop cam",387,59.19767696,10.56741402,NA,"28/08/2019","16:19:26","below water","","","","","",0.0463518649339676,0.0590350702404976,0.0460423715412617,0.0441523157060146,0.0424567647278309,140,140,0.0469642467796803,0.0599888265132904,0.0468080565333366,0.0432750582695007,0.0427271872758865,NA
140,315,"drop cam",387,59.19767696,10.56741402,NA,"28/08/2019","16:19:26","below water","","","","","",0.0463518649339676,0.0590350702404976,0.0460423715412617,0.0441523157060146,0.0424567647278309,140,140,0.0462153442203999,0.0583222955465317,0.0431668348610401,0.0441679656505585,0.0429481491446495,NA
140,315,"drop cam",387,59.19767696,10.56741402,NA,"28/08/2019","16:19:26","below water","","","","","",0.0463518649339676,0.0590350702404976,0.0460423715412617,0.0441523157060146,0.0424567647278309,140,140,0.0463518649339676,0.0590350702404976,0.0460423715412617,0.0441523157060146,0.0424567647278309,NA
140,315,"drop cam",387,59.19767696,10.56741402,NA,"28/08/2019","16:19:26","below water","","","","","",0.0463518649339676,0.0590350702404976,0.0460423715412617,0.0441523157060146,0.0424567647278309,140,140,0.0471029281616211,0.0596121437847614,0.0439418442547321,0.0447233729064465,0.0394563935697079,NA
141,316,"drop cam",388,59.19731604,10.567771,NA,"28/08/2019","16:21:01","below water","","","","","",0.043903324753046,0.0484588630497456,0.0423522628843784,0.0407349430024624,0.0399956405162811,141,141,0.0427395962178707,0.0497304834425449,0.0413034297525883,0.0395529344677925,0.0387256518006325,NA
141,316,"drop cam",388,59.19731604,10.567771,NA,"28/08/2019","16:21:01","below water","","","","","",0.043903324753046,0.0484588630497456,0.0423522628843784,0.0407349430024624,0.0399956405162811,141,141,0.0426686815917492,0.0493065975606441,0.0411918461322784,0.0396367385983467,0.0372592881321907,NA
141,316,"drop cam",388,59.19731604,10.567771,NA,"28/08/2019","16:21:01","below water","","","","","",0.043903324753046,0.0484588630497456,0.0423522628843784,0.0407349430024624,0.0399956405162811,141,141,0.0433572344481945,0.0488846823573112,0.0407133772969246,0.0399220064282417,0.0404389947652817,NA
141,316,"drop cam",388,59.19731604,10.567771,NA,"28/08/2019","16:21:01","below water","","","","","",0.043903324753046,0.0484588630497456,0.0423522628843784,0.0407349430024624,0.0399956405162811,141,141,0.043903324753046,0.0484588630497456,0.0423522628843784,0.0407349430024624,0.0399956405162811,NA
141,316,"drop cam",388,59.19731604,10.567771,NA,"28/08/2019","16:21:01","below water","","","","","",0.043903324753046,0.0484588630497456,0.0423522628843784,0.0407349430024624,0.0399956405162811,141,141,0.0437591224908829,0.0495405420660973,0.041890375316143,0.0420001409947872,0.0390999652445316,NA
142,317,"drop cam",389,59.19684003,10.56801701,NA,"28/08/2019","16:22:23","below water","","","","","",0.0446066558361053,0.0504876412451267,0.0389442257583141,0.0408881790935993,0.042776208370924,142,142,0.0443114414811134,0.0520202368497849,0.0408312603831291,0.0426417291164398,0.0400849767029285,NA
142,317,"drop cam",389,59.19684003,10.56801701,NA,"28/08/2019","16:22:23","below water","","","","","",0.0446066558361053,0.0504876412451267,0.0389442257583141,0.0408881790935993,0.042776208370924,142,142,0.0441810078918934,0.0510165840387344,0.0409562066197395,0.0428101383149624,0.0401810482144356,NA
142,317,"drop cam",389,59.19684003,10.56801701,NA,"28/08/2019","16:22:23","below water","","","","","",0.0446066558361053,0.0504876412451267,0.0389442257583141,0.0408881790935993,0.042776208370924,142,142,0.0446066558361053,0.0504876412451267,0.0389442257583141,0.0408881790935993,0.042776208370924,NA
142,317,"drop cam",389,59.19684003,10.56801701,NA,"28/08/2019","16:22:23","below water","","","","","",0.0446066558361053,0.0504876412451267,0.0389442257583141,0.0408881790935993,0.042776208370924,142,142,0.0440941080451012,0.0513605885207653,0.0393259897828102,0.0413255430757999,0.0428600236773491,NA
142,317,"drop cam",389,59.19684003,10.56801701,NA,"28/08/2019","16:22:23","below water","","","","","",0.0446066558361053,0.0504876412451267,0.0389442257583141,0.0408881790935993,0.042776208370924,142,142,0.0438695512712002,0.0511813908815384,0.0415309071540833,0.0408835597336292,0.0433796942234039,NA
142,317,"drop cam",389,59.19684003,10.56801701,NA,"28/08/2019","16:22:23","below water","","","","","",0.0446066558361053,0.0504876412451267,0.0389442257583141,0.0408881790935993,0.042776208370924,142,142,0.0437111742794514,0.0515144467353821,0.0395848080515862,0.0404214486479759,0.0394908152520657,NA
143,318,"drop cam",390,59.19663501,10.56820996,NA,"28/08/2019","16:24:09","below water","","","","","",0.0427903011441231,0.0520802699029446,0.0515520647168159,0.0419891998171806,0.0855418518185616,143,143,0.0426998101174831,0.0514486059546471,0.0521997362375259,0.0414388477802277,0.0822093933820724,NA
143,318,"drop cam",390,59.19663501,10.56820996,NA,"28/08/2019","16:24:09","below water","","","","","",0.0427903011441231,0.0520802699029446,0.0515520647168159,0.0419891998171806,0.0855418518185616,143,143,0.0440067648887634,0.0494604259729385,0.050730437040329,0.0396294556558132,0.0845779925584793,NA
143,318,"drop cam",390,59.19663501,10.56820996,NA,"28/08/2019","16:24:09","below water","","","","","",0.0427903011441231,0.0520802699029446,0.0515520647168159,0.0419891998171806,0.0855418518185616,143,143,0.0427903011441231,0.0520802699029446,0.0515520647168159,0.0419891998171806,0.0855418518185616,NA
143,318,"drop cam",390,59.19663501,10.56820996,NA,"28/08/2019","16:24:09","below water","","","","","",0.0427903011441231,0.0520802699029446,0.0515520647168159,0.0419891998171806,0.0855418518185616,143,143,0.0433076731860638,0.0505739711225033,0.0527117066085339,0.0412414856255054,0.0860677883028984,NA
144,319,"drop cam",391,59.19645597,10.56809999,NA,"28/08/2019","16:25:30","below water","","","","","",0.0430780500173569,0.0750188603997231,0.262926071882248,0.0428215153515339,0.201088964939117,144,144,0.043303158134222,0.077031247317791,0.303270250558853,0.0427081324160099,0.217399194836617,NA
144,319,"drop cam",391,59.19645597,10.56809999,NA,"28/08/2019","16:25:30","below water","","","","","",0.0430780500173569,0.0750188603997231,0.262926071882248,0.0428215153515339,0.201088964939117,144,144,0.0429968051612377,0.0741710811853409,0.252061039209366,0.0414916425943375,0.198628634214401,NA
144,319,"drop cam",391,59.19645597,10.56809999,NA,"28/08/2019","16:25:30","below water","","","","","",0.0430780500173569,0.0750188603997231,0.262926071882248,0.0428215153515339,0.201088964939117,144,144,0.0430780500173569,0.0750188603997231,0.262926071882248,0.0428215153515339,0.201088964939117,NA
144,319,"drop cam",391,59.19645597,10.56809999,NA,"28/08/2019","16:25:30","below water","","","","","",0.0430780500173569,0.0750188603997231,0.262926071882248,0.0428215153515339,0.201088964939117,144,144,0.0417001433670521,0.0675728842616081,0.225708976387978,0.0424486957490444,0.182459488511086,NA
144,319,"drop cam",391,59.19645597,10.56809999,NA,"28/08/2019","16:25:30","below water","","","","","",0.0430780500173569,0.0750188603997231,0.262926071882248,0.0428215153515339,0.201088964939117,144,144,0.0425635650753975,0.0699211582541466,0.225637689232826,0.0421753786504269,0.179699778556824,NA
145,320,"drop cam",392,59.19614601,10.56833703,NA,"28/08/2019","16:28:08","below water","","","","","",0.0420840941369534,0.0497548915445805,0.0376790724694729,0.0402890220284462,0.0388970784842968,145,145,0.0414605401456356,0.0500359199941158,0.0409710220992565,0.0404740609228611,0.0392361357808113,NA
145,320,"drop cam",392,59.19614601,10.56833703,NA,"28/08/2019","16:28:08","below water","","","","","",0.0420840941369534,0.0497548915445805,0.0376790724694729,0.0402890220284462,0.0388970784842968,145,145,0.0420840941369534,0.0497548915445805,0.0376790724694729,0.0402890220284462,0.0388970784842968,NA
145,320,"drop cam",392,59.19614601,10.56833703,NA,"28/08/2019","16:28:08","below water","","","","","",0.0420840941369534,0.0497548915445805,0.0376790724694729,0.0402890220284462,0.0388970784842968,145,145,0.0430787429213524,0.0512435249984264,0.0392759628593922,0.0398685112595558,0.0402714684605598,NA
145,320,"drop cam",392,59.19614601,10.56833703,NA,"28/08/2019","16:28:08","below water","","","","","",0.0420840941369534,0.0497548915445805,0.0376790724694729,0.0402890220284462,0.0388970784842968,145,145,0.044235210865736,0.0514843948185444,0.0387149080634117,0.0405856221914291,0.0392229147255421,NA
145,320,"drop cam",392,59.19614601,10.56833703,NA,"28/08/2019","16:28:08","below water","","","","","",0.0420840941369534,0.0497548915445805,0.0376790724694729,0.0402890220284462,0.0388970784842968,145,145,0.0437384732067585,0.0500511415302753,0.0385843217372894,0.0396533943712711,0.0395294949412346,NA
145,320,"drop cam",392,59.19614601,10.56833703,NA,"28/08/2019","16:28:08","below water","","","","","",0.0420840941369534,0.0497548915445805,0.0376790724694729,0.0402890220284462,0.0388970784842968,145,145,0.0430045202374458,0.0497347712516785,0.039111752063036,0.0391345880925655,0.0441122427582741,NA
146,321,"drop cam",393,59.19594903,10.56837601,NA,"28/08/2019","16:29:15","below water","","","","","",0.0443604215979576,0.0566302761435509,0.0399381294846535,0.0411629527807236,0.0363286174833775,146,146,0.0449414029717445,0.0574238672852516,0.038806363940239,0.0398468710482121,0.035402525216341,NA
146,321,"drop cam",393,59.19594903,10.56837601,NA,"28/08/2019","16:29:15","below water","","","","","",0.0443604215979576,0.0566302761435509,0.0399381294846535,0.0411629527807236,0.0363286174833775,146,146,0.0444610603153706,0.057879563421011,0.041669636964798,0.0406360924243927,0.0348581895232201,NA
146,321,"drop cam",393,59.19594903,10.56837601,NA,"28/08/2019","16:29:15","below water","","","","","",0.0443604215979576,0.0566302761435509,0.0399381294846535,0.0411629527807236,0.0363286174833775,146,146,0.0443604215979576,0.0566302761435509,0.0399381294846535,0.0411629527807236,0.0363286174833775,NA
